year,leg,block,sub,sta,date,z1,z2,z3,z4,z5,z6,z7,z8,fu,bft,per.cld,angle,mean,sd,eu.mn,eu.sd,X,Y
2015,05,CMP,S,2,2015-09-10 12:52:03,7.97,7.9,7.79,8.01,8.1,7.88,7.5,7.16,10,1, 90,VERTI,7.78875,0.311238883909357,25.4692125,1.0177511503836,-129.246875,52.9587533
2015,05,CMP,C,6,2015-09-10 09:53:01,7.04,7.09,6.89,6.79,6.97,6.9,7.44,6.83,10,0,100,VERTI,6.99375,0.206670026854404,22.8695625,0.675810987813901,-129.2533633,53.030695
2015,05,CMP,N,9,2015-09-09 13:24:32,5.04,4.93,4.96,4.92,4.99,5.04,4.96,5.31,12,0,100,VERTI,5.01875,0.12597477071677,16.4113125,0.411937500243839,-129.20455,53.090035
2015,05,EST,S,2,2015-09-19 17:07:27,7.29,7.2,7.21,6.96,6.93,6.83,6.49,6.66,12,2, 45,VERTI,6.94625,0.281878266531595,22.7142375,0.921741931558316,-129.5327516,53.0645216
2015,05,EST,C,9,2015-09-19 13:41:16,6.01,5.89,5.92,6.01,6.1,6.53,6.18,6.81,12,2, 35,SLITE,6.18125,0.324100403314422,20.2126875,1.05980831883816,-129.64254,53.185715
2015,05,EST,N,12,2015-09-12 08:34:22,4.62,4.53,4.59,4.33,4.37,4.43,4.65,5.61,14,1,100,VERTI,4.64125,0.408671628572378,15.1768875,1.33635622543168,-129.5019133,53.20055
2015,05,MCK,S,2,2015-09-01 16:01:53,5.44,5.62,5.73,5.69,5.63,5.77,5.68,5.52,15,2, 75,VERTI,5.635,0.109414023650666,18.42645,0.357783857337679,-129.0650183,53.3161133
2015,05,MCK,C,6,2015-09-01 17:35:16,5.31,5.79,6.29,5.91,6.13,5.89,5.62,5.64,14,1, 95,VERTI,5.8225,0.307838083599618,19.039575,1.00663053337075,-128.9008933,53.3148333
2015,05,MCK,N,10,2015-09-01 19:00:11,7.11,7.09,6.79,6.4,6.92,6.64,6.48,6.4,12,1,100,VERTI,6.72875,0.293278877521038,22.0030125,0.959021929493795,-128.91957,53.4160216
2015,05,SQU,S,1,2015-09-11 11:04:47,4.03,4.13,4.19,4.21,4.29,4.15,3.99,4.14,15,1,100,VERTI,4.14125,0.0961304916692483,13.5418875,0.314346707758442,-129.3327466,53.0810516
2015,05,SQU,C,5,2015-09-11 13:55:20,4.59,4.84,4.58,4.58,4.64,4.79,4.99,4.77,14,3, 98,VERTI,4.7225,0.149833240637717,15.442575,0.489954696885334,-129.4012216,53.149155
2015,05,SQU,N,12,2015-09-05 15:05:59,4.92,4.99,4.98,4.93,5.04,5.19,5.29,5.19,14,2, 99,SLITE,5.06625,0.138660685539506,16.5666375,0.453420441714184,-129.4387716,53.2607333
2015,05,VER,S,2,2015-09-02 18:14:58,4.03,4.01,3.94,3.93,3.87,3.86,3.99,3.89,16,1, 56,VERTI,3.94,0.0648074069840786,12.8838,0.211920220837937,-129.121245,53.4182566
2015,05,VER,C,6,2015-09-02 14:03:08,5.62,5.73,6.04,5.85,5.77,5.72,5.71,5.83,15,1, 56,VERTI,5.78375,0.126257955902079,18.9128625,0.4128635157998,-129.0775366,53.4972533
2015,05,VER,N,9,2015-09-02 09:00:45,8.2,8.87,9.02,8.79,8.83,10.12,7.49,7.6,16,0,100,SLITE,8.615,0.848443953869165,28.17105,2.77441172915217,-128.9786116,53.5153133
2015,05,WHA,S,3,2015-08-31 11:38:06,6.61,6.68,6.6,6.49,5.73,6.62,7.02,7.04,10,1,100,SLITE,6.59875,0.404596359703982,21.5779125,1.32303009623202,-129.124775,53.1463683
2015,05,WHA,C,6,2015-08-31 13:47:40,8.17,8.56,8.26,8.47,8.67,8.55,9.11,8.42,8,3,100,SLITE,8.52625,0.286702309522812,27.8808375,0.937516552139595,-129.0690533,53.222405
2015,05,WHA,N,9,2015-09-08 11:26:10,5.73,5.69,5.56,5.74,5.55,5.67,6.15,5.7,14,2, 85,     ,5.72375,0.186542794783702,18.7166625,0.609994938942705,-129.1667616,53.3098233
2015,05,WRI,S,1,2015-09-03 10:17:26,7.76,7.67,8.35,7.54,7.45,7.07,8.54,8.74,15,1, 45,VERTI,7.89,0.58680734244116,25.8003,1.91886000978259,-129.31621,53.2496283
2015,05,WRI,C,4,2015-09-03 08:28:12,6.13,5.78,5.5,5.83,6.08,6.39,6.49,6.5,12,1, 45,     ,6.0875,0.364799357768858,19.906125,1.19289389990417,-129.3061866,53.35606
2015,05,WRI,N,10,2015-09-14 19:10:57,2.02,2,2.27,2.34,2.13,2.19,2.14,1.99,17,2, 17,VERTI,2.135,0.12861903880397,6.98145,0.420584256888982,-129.2055483,53.4381783
