PID,POS,X,Y,block
28,76,-129.561080932617,53.156653053158,26
28,77,-129.563827514648,53.1531531824805,26
28,78,-129.567604064941,53.150682513753,26
28,79,-129.568977355957,53.1475939779225,26
28,80,-129.565544128418,53.1465644166147,26
28,81,-129.559020996094,53.1492412246759,26
28,82,-129.555587768555,53.1513001942628,26
28,83,-129.555587768555,53.1488294189112,26
28,84,-129.554214477539,53.1455348306242,26
28,85,-129.560050964355,53.1440933687704,26
28,86,-129.560050964355,53.1428577915327,26
28,87,-129.563827514648,53.1401805855804,26
28,88,-129.562110900879,53.1356495492143,26
29,1,-129.54683303833,53.1703409830004,29
29,2,-129.542713165283,53.1708554816909,29
29,3,-129.542198181152,53.1745596901525,29
29,4,-129.543571472168,53.1773376366325,29
29,5,-129.540996551514,53.1805269089128,29
29,6,-129.538078308105,53.1805269089128,29
29,7,-129.537220001221,53.1812470343529,29
29,8,-129.536361694336,53.1843331493002,29
29,9,-129.533786773682,53.1851560757828,29
29,10,-129.532928466797,53.1821728921535,29
29,11,-129.530010223389,53.1840245477982,29
29,12,-129.528121948242,53.1864932976387,29
29,13,-129.524345397949,53.1853618049362,29
29,14,-129.522113800049,53.1853618049362,29
29,15,-129.520053863525,53.1873161826712,29
29,16,-129.519710540771,53.1851560757828,29
29,17,-129.517307281494,53.1862875739133,29
29,18,-129.51473236084,53.1864932976387,29
29,19,-129.512157440186,53.1880361941216,29
29,20,-129.505462646484,53.1901961559373,29
29,21,-129.501686096191,53.1893733261702,29
29,22,-129.49670791626,53.1890647609367,29
29,23,-129.491558074951,53.1899904499758,29
29,24,-129.487609863281,53.1902990085479,29
29,25,-129.485206604004,53.1888590495474,29
29,26,-129.48263168335,53.1851560757828,29
29,27,-129.483661651611,53.1820700200515,29
29,28,-129.481258392334,53.1798067713824,29
29,29,-129.477825164795,53.175382804159,29
29,30,-129.477996826172,53.2320367874955,29
29,31,-129.490356445312,53.2321395397145,29
29,32,-129.487266540527,53.2293651432418,29
29,33,-129.487609863281,53.2264878014495,29
29,34,-129.490184783936,53.2235074936157,29
29,35,-129.492073059082,53.2211436537105,29
29,36,-129.494132995605,53.2202186373624,29
29,37,-129.495162963867,53.2190880346955,29
29,38,-129.496364593506,53.2200130754609,29
29,39,-129.49893951416,53.2208353171476,29
29,40,-129.500484466553,53.2217603201772,29
29,41,-129.500141143799,53.2188824673679,29
29,42,-129.499454498291,53.2167239508634,29
29,43,-129.502544403076,53.2150792938522,29
29,44,-129.498081207275,53.2128177873606,29
29,45,-129.49893951416,53.2102477487081,29
29,46,-129.503746032715,53.2082944162265,29
29,47,-129.507350921631,53.2087056515174,29
29,48,-129.507522583008,53.2112757826688,29
29,49,-129.511470794678,53.2134345736978,29
29,50,-129.509925842285,53.2150792938522,29
29,51,-129.514217376709,53.2150792938522,29
29,52,-129.515247344971,53.2169295285501,29
29,53,-129.520568847656,53.2162100023303,29
29,54,-129.523658752441,53.2165183721901,29
29,55,-129.52709197998,53.2212464320715,29
29,56,-129.529666900635,53.219499166391,29
29,57,-129.528980255127,53.2174434684506,29
29,58,-129.533271789551,53.2170323170235,29
29,59,-129.539623260498,53.2169295285501,29
29,60,-129.542026519775,53.2159016302506,29
29,61,-129.539623260498,53.2149765006924,29
29,62,-129.544944763184,53.2133317765915,29
29,63,-129.544773101807,53.214873707286,29
29,64,-129.546489715576,53.2146681197333,29
29,65,-129.54683303833,53.1703409830004,29
29,66,-129.54683303833,53.1703409830004,29
29,67,-129.542713165283,53.1708554816909,29
29,68,-129.542198181152,53.1745596901525,29
29,69,-129.543571472168,53.1773376366325,29
29,70,-129.540996551514,53.1805269089128,29
29,71,-129.538078308105,53.1805269089128,29
29,72,-129.537220001221,53.1812470343529,29
29,73,-129.536361694336,53.1843331493002,29
29,74,-129.533786773682,53.1851560757828,29
29,75,-129.532928466797,53.1821728921535,29
29,76,-129.530010223389,53.1840245477982,29
29,77,-129.528121948242,53.1864932976387,29
29,78,-129.524345397949,53.1853618049362,29
29,79,-129.522113800049,53.1853618049362,29
29,80,-129.520053863525,53.1873161826712,29
29,81,-129.519710540771,53.1851560757828,29
29,82,-129.517307281494,53.1862875739133,29
29,83,-129.51473236084,53.1864932976387,29
29,84,-129.512157440186,53.1880361941216,29
29,85,-129.505462646484,53.1901961559373,29
29,86,-129.501686096191,53.1893733261702,29
29,87,-129.49670791626,53.1890647609367,29
29,88,-129.491558074951,53.1899904499758,29
29,89,-129.487609863281,53.1902990085479,29
29,90,-129.485206604004,53.1888590495474,29
29,91,-129.48263168335,53.1851560757828,29
29,92,-129.483661651611,53.1820700200515,29
29,93,-129.481258392334,53.1798067713824,29
29,94,-129.477825164795,53.175382804159,29
29,95,-129.477996826172,53.2320367874955,29
29,96,-129.490356445312,53.2321395397145,29
29,97,-129.487266540527,53.2293651432418,29
